filename,label
cartellini_202512_005_r16_c1.png,04:41
cartellini_202512_005_r16_c2.png,12:44
cartellini_202512_005_r16_c3.png,14:00
cartellini_202512_005_r16_c4.png,18:17
cartellini_202512_005_r17_c1.png,08:38
cartellini_202512_005_r17_c2.png,12:48
cartellini_202512_005_r17_c3.png,14:13
cartellini_202512_006_r00_c1.png,08:24
cartellini_202512_006_r00_c2.png,13:00
cartellini_202512_006_r00_c3.png,13:31
cartellini_202512_006_r00_c4.png,18:10
cartellini_202512_006_r01_c1.png,08:22
cartellini_202512_006_r01_c2.png,13:03
cartellini_202512_006_r01_c3.png,13:31
cartellini_202512_006_r01_c4.png,18:10
cartellini_202512_006_r02_c1.png,08:25
cartellini_202512_006_r02_c2.png,12:34
cartellini_202512_006_r03_c1.png,08:15
cartellini_202512_006_r03_c2.png,13:03
cartellini_202512_006_r03_c3.png,13:31
cartellini_202512_006_r03_c4.png,18:05
cartellini_202512_006_r04_c1.png,08:15
cartellini_202512_006_r04_c2.png,12:32
cartellini_202512_006_r04_c3.png,13:54
cartellini_202512_006_r04_c4.png,08:08
cartellini_202512_006_r08_c1.png,08:18
cartellini_202512_006_r08_c2.png,12:38
cartellini_202512_006_r08_c3.png,13:55
cartellini_202512_006_r08_c4.png,18:07
cartellini_202512_006_r09_c1.png,08:17
cartellini_202512_006_r09_c2.png,12:32
cartellini_202512_006_r09_c3.png,13:58
cartellini_202512_006_r09_c4.png,18:13
cartellini_202512_006_r10_c1.png,08:21
cartellini_202512_006_r10_c2.png,12:38
cartellini_202512_006_r10_c3.png,13:58
cartellini_202512_006_r10_c4.png,18:03
cartellini_202512_006_r11_c1.png,08:15
cartellini_202512_006_r11_c2.png,12:33
cartellini_202512_006_r11_c3.png,13:57
cartellini_202512_006_r11_c4.png,18:02
cartellini_202512_006_r14_c1.png,08:18
cartellini_202512_006_r14_c2.png,13:02
cartellini_202512_006_r14_c3.png,13:29
cartellini_202512_006_r14_c4.png,17:39
cartellini_202512_006_r15_c1.png,08:21
cartellini_202512_006_r15_c2.png,12:33
cartellini_202512_006_r15_c3.png,13:52
cartellini_202512_006_r15_c4.png,18:10
cartellini_202512_006_r16_c1.png,08:22
cartellini_202512_006_r16_c2.png,12:38
cartellini_202512_006_r16_c3.png,13:51
cartellini_202512_006_r16_c4.png,18:07
cartellini_202512_006_r17_c1.png,08:17
cartellini_202512_006_r17_c2.png,13:03
cartellini_202512_006_r17_c3.png,13:30
cartellini_202512_007_r00_c1.png,08:23
cartellini_202512_007_r00_c2.png,12:37
cartellini_202512_007_r00_c3.png,13:55
cartellini_202512_007_r00_c4.png,18:50
cartellini_202512_007_r01_c1.png,08:15
cartellini_202512_007_r01_c2.png,13:34
cartellini_202512_007_r01_c3.png,13:54
cartellini_202512_007_r01_c4.png,18:08
cartellini_202512_007_r02_c1.png,08:00
cartellini_202512_007_r02_c2.png,12:35
cartellini_202512_007_r02_c3.png,13:52
cartellini_202512_007_r02_c4.png,18:03
cartellini_202512_007_r03_c1.png,08:32
cartellini_202512_007_r03_c2.png,12:40
cartellini_202512_007_r03_c3.png,13:51
cartellini_202512_007_r03_c4.png,18:05
cartellini_202512_007_r04_c1.png,08:31
cartellini_202512_007_r04_c2.png,12:36
cartellini_202512_007_r04_c3.png,13:54
cartellini_202512_007_r04_c4.png,18:00
cartellini_202512_007_r08_c1.png,08:26
cartellini_202512_007_r08_c2.png,12:36
cartellini_202512_007_r08_c3.png,13:55
cartellini_202512_007_r08_c4.png,18:05
cartellini_202512_007_r09_c1.png,08:26
cartellini_202512_007_r09_c2.png,11:23
cartellini_202512_007_r09_c3.png,13:58
cartellini_202512_007_r09_c4.png,18:08
cartellini_202512_007_r10_c1.png,08:23
cartellini_202512_007_r10_c2.png,12:37
cartellini_202512_007_r11_c1.png,08:27
cartellini_202512_007_r11_c2.png,12:36
cartellini_202512_007_r11_c3.png,13:55
cartellini_202512_007_r11_c4.png,18:03
cartellini_202512_007_r14_c1.png,08:29
cartellini_202512_007_r14_c2.png,12:46
cartellini_202512_007_r14_c3.png,13:54
cartellini_202512_007_r14_c4.png,18:04
cartellini_202512_007_r15_c1.png,09:15
cartellini_202512_007_r15_c2.png,12:36
cartellini_202512_007_r15_c3.png,13:54
cartellini_202512_007_r15_c4.png,18:05
cartellini_202512_007_r16_c1.png,08:28
cartellini_202512_007_r16_c2.png,12:35
cartellini_202512_007_r16_c3.png,13:57
cartellini_202512_007_r16_c4.png,18:04
cartellini_202512_007_r17_c1.png,08:29
cartellini_202512_007_r17_c2.png,12:36
cartellini_202512_007_r17_c3.png,13:50
cartellini_202512_008_r00_c1.png,08:47
cartellini_202512_008_r00_c2.png,13:00
cartellini_202512_008_r00_c3.png,13:55
cartellini_202512_008_r01_c2.png,12:35
cartellini_202512_008_r02_c2.png,12:30
cartellini_202512_008_r03_c2.png,13:09
cartellini_202512_008_r03_c3.png,13:47
cartellini_202512_008_r03_c4.png,08:00
cartellini_202512_008_r04_c2.png,12:32
cartellini_202512_008_r04_c4.png,18:00
cartellini_202512_008_r08_c2.png,13:31
cartellini_202512_008_r08_c3.png,13:59
cartellini_202512_008_r08_c4.png,18:00
cartellini_202512_008_r09_c4.png,18:08
cartellini_202512_008_r10_c2.png,12:30
cartellini_202512_008_r10_c4.png,18:02
cartellini_202512_008_r11_c2.png,13:05
cartellini_202512_008_r11_c3.png,13:54
cartellini_202512_008_r11_c4.png,17:05
cartellini_202512_008_r14_c2.png,12:33
cartellini_202512_008_r14_c3.png,13:46
cartellini_202512_008_r15_c2.png,12:33
cartellini_202512_008_r15_c3.png,13:46
cartellini_202512_008_r15_c4.png,08:00
cartellini_202512_008_r16_c1.png,08:00
cartellini_202512_008_r16_c4.png,18:03
cartellini_202512_008_r17_c2.png,12:34
cartellini_202512_008_r17_c3.png,13:49
cartellini_202512_009_r00_c1.png,09:36
cartellini_202512_009_r00_c4.png,14:36
cartellini_202512_009_r01_c1.png,08:30
cartellini_202512_009_r01_c4.png,16:38
cartellini_202512_009_r02_c1.png,08:26
cartellini_202512_009_r02_c4.png,18:33
cartellini_202512_009_r03_c1.png,08:31
cartellini_202512_009_r03_c4.png,16:36
cartellini_202512_009_r04_c1.png,08:49
cartellini_202512_009_r04_c2.png,12:33
cartellini_202512_009_r04_c3.png,14:07
cartellini_202512_009_r04_c4.png,18:03
cartellini_202512_009_r08_c1.png,08:51
cartellini_202512_009_r08_c2.png,11:08
cartellini_202512_009_r08_c3.png,11:48
cartellini_202512_009_r08_c4.png,16:40
cartellini_202512_009_r14_c1.png,08:02
cartellini_202512_009_r14_c4.png,16:40
cartellini_202512_009_r15_c1.png,08:28
cartellini_202512_009_r15_c4.png,18:37
cartellini_202512_009_r16_c1.png,08:34
cartellini_202512_009_r16_c4.png,15:36
cartellini_202512_009_r17_c1.png,08:00
cartellini_202512_009_r17_c4.png,16:09
cartellini_202512_010_r00_c1.png,07:50
cartellini_202512_010_r00_c2.png,12:45
cartellini_202512_010_r00_c3.png,14:00
cartellini_202512_010_r00_c4.png,18:09
cartellini_202512_010_r01_c1.png,07:48
cartellini_202512_010_r01_c2.png,12:42
cartellini_202512_010_r01_c3.png,14:09
cartellini_202512_010_r01_c4.png,18:52
cartellini_202512_010_r02_c1.png,07:49
cartellini_202512_010_r02_c2.png,12:41
cartellini_202512_010_r02_c3.png,14:05
cartellini_202512_010_r02_c4.png,18:09
cartellini_202512_010_r03_c1.png,07:45
cartellini_202512_010_r03_c2.png,12:42
cartellini_202512_010_r03_c3.png,14:05
cartellini_202512_010_r03_c4.png,18:35
cartellini_202512_010_r04_c1.png,07:30
cartellini_202512_010_r04_c2.png,12:43
cartellini_202512_010_r05_c1.png,07:46
cartellini_202512_010_r05_c2.png,12:13
cartellini_202512_010_r08_c1.png,07:41
cartellini_202512_010_r08_c2.png,12:44
cartellini_202512_010_r08_c3.png,14:07
cartellini_202512_010_r08_c4.png,18:13
cartellini_202512_010_r09_c1.png,07:54
cartellini_202512_010_r09_c4.png,18:38
cartellini_202512_010_r10_c1.png,07:46
cartellini_202512_010_r10_c2.png,12:44
cartellini_202512_010_r10_c3.png,14:10
cartellini_202512_010_r10_c4.png,18:05
cartellini_202512_010_r11_c1.png,07:52
cartellini_202512_010_r11_c2.png,12:45
cartellini_202512_010_r11_c3.png,14:04
cartellini_202512_010_r11_c4.png,18:09
cartellini_202512_010_r12_c1.png,07:49
cartellini_202512_010_r12_c2.png,12:10
cartellini_202512_010_r14_c1.png,07:45
cartellini_202512_010_r14_c2.png,12:44
cartellini_202512_010_r14_c3.png,14:01
cartellini_202512_010_r14_c4.png,18:05
cartellini_202512_010_r15_c1.png,07:48
cartellini_202512_010_r15_c2.png,12:38
cartellini_202512_010_r15_c3.png,14:00
cartellini_202512_010_r15_c4.png,17:33
cartellini_202512_010_r16_c1.png,07:47
cartellini_202512_010_r16_c2.png,12:44
cartellini_202512_010_r16_c3.png,14:00
cartellini_202512_010_r16_c4.png,13:04
cartellini_202512_010_r17_c1.png,07:45
cartellini_202512_010_r17_c2.png,12:42
cartellini_202512_008_r09_c1.png,11:49
r12_c3.png,12:32
r12_c4.png,13:59
r12_c5.png,18:32
cartellini_202511_001_r09_c1.png,07:46
cartellini_202511_001_r09_c2.png,12:01
cartellini_202511_001_r09_c3.png,13:47
cartellini_202511_001_r09_c4.png,18:08
cartellini_202511_001_r10_c1.png,07:46
cartellini_202511_001_r10_c2.png,12:02
cartellini_202511_001_r10_c3.png,13:49
cartellini_202511_001_r10_c4.png,18:01
cartellini_202511_001_r11_c1.png,07:48
cartellini_202511_001_r11_c2.png,12:01
cartellini_202511_001_r11_c3.png,13:48
cartellini_202511_001_r11_c4.png,18:02
cartellini_202511_001_r12_c1.png,07:49
cartellini_202511_001_r12_c2.png,12:03
cartellini_202511_001_r12_c3.png,13:49
cartellini_202511_001_r12_c4.png,18:03
cartellini_202511_001_r13_c1.png,07:48
cartellini_202511_001_r13_c2.png,12:02
cartellini_202511_001_r13_c3.png,13:49
cartellini_202511_001_r13_c4.png,18:01
cartellini_202511_001_r14_c1.png,07:49
cartellini_202511_001_r14_c2.png,11:37
cartellini_202511_001_r16_c1.png,07:49
cartellini_202511_001_r16_c2.png,12:05
cartellini_202511_001_r16_c3.png,13:46
cartellini_202511_001_r16_c4.png,18:01
cartellini_202511_001_r17_c1.png,07:47
cartellini_202511_001_r17_c2.png,12:03
cartellini_202511_001_r17_c3.png,13:47
cartellini_202511_001_r17_c4.png,18:01
cartellini_202511_001_r18_c1.png,07:51
cartellini_202511_001_r18_c2.png,12:02
cartellini_202511_001_r18_c3.png,13:47
cartellini_202511_001_r18_c4.png,18:01
cartellini_202511_001_r19_c1.png,07:49
cartellini_202511_001_r19_c2.png,12:01
cartellini_202511_001_r19_c3.png,13:45
cartellini_202511_001_r19_c4.png,18:01
cartellini_202511_001_r20_c1.png,07:49
cartellini_202511_001_r20_c2.png,12:02
cartellini_202511_001_r20_c3.png,13:47
cartellini_202511_001_r20_c4.png,18:01
cartellini_202511_001_r21_c1.png,07:48
cartellini_202511_001_r21_c2.png,12:01
cartellini_202511_001_r23_c1.png,07:50
cartellini_202511_001_r23_c2.png,12:02
cartellini_202511_001_r23_c3.png,13:46
cartellini_202511_001_r23_c4.png,18:01
cartellini_202511_001_r24_c1.png,07:49
cartellini_202511_001_r24_c2.png,12:01
cartellini_202511_001_r24_c3.png,13:47
cartellini_202511_001_r24_c4.png,18:03
cartellini_202511_001_r25_c1.png,07:47
cartellini_202511_001_r25_c2.png,12:01
cartellini_202511_001_r25_c3.png,13:48
cartellini_202511_001_r25_c4.png,18:02
cartellini_202511_001_r26_c1.png,07:49
cartellini_202511_001_r26_c2.png,12:04
cartellini_202511_001_r26_c3.png,13:46
cartellini_202511_001_r26_c4.png,18:01
cartellini_202511_001_r27_c1.png,07:50
cartellini_202511_001_r27_c2.png,12:01
cartellini_202511_001_r27_c3.png,13:47
cartellini_202511_001_r27_c4.png,14:01
cartellini_202511_001_r28_c1.png,07:18
cartellini_202511_001_r28_c2.png,12:01
cartellini_202511_002_r02_c1.png,06:50
cartellini_202511_002_r02_c2.png,12:01
cartellini_202511_002_r02_c3.png,13:48
cartellini_202511_002_r02_c4.png,08:01
cartellini_202511_002_r03_c1.png,06:50
cartellini_202511_002_r03_c2.png,12:16
cartellini_202511_002_r03_c3.png,13:44
cartellini_202511_002_r03_c4.png,18:07
cartellini_202511_002_r04_c1.png,06:43
cartellini_202511_002_r04_c4.png,08:01
cartellini_202511_002_r05_c1.png,06:50
cartellini_202511_002_r05_c2.png,12:05
cartellini_202511_002_r05_c3.png,04:47
cartellini_202511_002_r05_c4.png,18:01
cartellini_202511_002_r06_c1.png,06:48
cartellini_202511_002_r06_c2.png,12:01
cartellini_202511_002_r06_c3.png,13:45
cartellini_202511_002_r06_c4.png,18:03
cartellini_202511_002_r07_c1.png,07:36
cartellini_202511_002_r07_c2.png,12:13
cartellini_202511_002_r09_c1.png,07:45
cartellini_202511_002_r09_c2.png,12:02
cartellini_202511_002_r09_c3.png,13:45
cartellini_202511_002_r09_c4.png,18:13
cartellini_202511_002_r10_c1.png,07:40
cartellini_202511_002_r10_c2.png,12:05
cartellini_202511_002_r10_c3.png,13:45
cartellini_202511_002_r10_c4.png,18:01
cartellini_202511_002_r11_c1.png,07:39
cartellini_202511_002_r11_c2.png,12:10
cartellini_202511_002_r11_c3.png,13:48
cartellini_202511_002_r11_c4.png,18:03
cartellini_202511_002_r12_c1.png,07:47
cartellini_202511_002_r12_c2.png,12:10
cartellini_202511_002_r12_c3.png,13:54
cartellini_202511_002_r12_c4.png,18:03
cartellini_202511_002_r13_c1.png,07:42
cartellini_202511_002_r13_c2.png,12:02
cartellini_202511_002_r13_c3.png,13:52
cartellini_202511_002_r13_c4.png,18:01
cartellini_202511_002_r14_c1.png,07:45
cartellini_202511_002_r14_c2.png,12:01
cartellini_202511_002_r16_c1.png,06:44
cartellini_202511_002_r16_c3.png,13:48
cartellini_202511_002_r16_c4.png,18:02
cartellini_202511_002_r17_c1.png,06:50
cartellini_202511_002_r17_c2.png,12:07
cartellini_202511_002_r17_c3.png,13:45
cartellini_202511_002_r17_c4.png,18:03
cartellini_202511_002_r18_c1.png,06:50
cartellini_202511_002_r18_c2.png,12:06
cartellini_202511_002_r18_c3.png,13:45
cartellini_202511_002_r18_c4.png,18:01
cartellini_202511_002_r19_c1.png,06:48
cartellini_202511_002_r19_c2.png,12:04
cartellini_202511_002_r19_c3.png,13:45
cartellini_202511_002_r19_c4.png,18:05
cartellini_202511_002_r20_c1.png,06:50
cartellini_202511_002_r20_c2.png,12:05
cartellini_202511_002_r20_c3.png,13:46
cartellini_202511_002_r20_c4.png,18:01
cartellini_202511_002_r21_c1.png,07:45
cartellini_202511_002_r21_c2.png,12:01
cartellini_202511_002_r23_c1.png,07:44
cartellini_202511_002_r23_c2.png,12:06
cartellini_202511_002_r23_c3.png,13:45
cartellini_202511_002_r23_c4.png,18:03
cartellini_202511_002_r24_c1.png,07:45
cartellini_202511_002_r24_c2.png,12:06
cartellini_202511_002_r24_c3.png,13:47
cartellini_202511_002_r24_c4.png,18:07
cartellini_202511_002_r25_c1.png,07:43
cartellini_202511_002_r25_c2.png,12:03
cartellini_202511_002_r25_c3.png,13:46
cartellini_202511_002_r25_c4.png,18:04
cartellini_202511_002_r26_c2.png,12:05
cartellini_202511_002_r26_c3.png,13:51
cartellini_202511_002_r27_c3.png,13:45
cartellini_202511_002_r27_c4.png,18:01
cartellini_202511_003_r02_c1.png,07:42
cartellini_202511_003_r02_c2.png,12:01
cartellini_202511_003_r02_c3.png,13:47
cartellini_202511_003_r02_c4.png,13:01
cartellini_202511_003_r03_c1.png,07:45
cartellini_202511_003_r03_c2.png,12:01
cartellini_202511_003_r03_c3.png,13:46
cartellini_202511_003_r03_c4.png,18:08
cartellini_202511_003_r04_c1.png,06:43
cartellini_202511_003_r04_c2.png,12:01
cartellini_202511_003_r04_c3.png,13:26
cartellini_202511_003_r04_c4.png,18:01
cartellini_202511_003_r05_c1.png,07:44
cartellini_202511_003_r05_c2.png,12:03
cartellini_202511_003_r05_c4.png,18:01
cartellini_202511_003_r06_c1.png,07:50
cartellini_202511_003_r06_c2.png,12:01
cartellini_202511_003_r06_c3.png,13:45
cartellini_202511_003_r06_c4.png,18:02
cartellini_202511_003_r07_c1.png,07:43
cartellini_202511_003_r07_c2.png,12:01
cartellini_202511_003_r09_c1.png,06:43
cartellini_202511_003_r09_c2.png,12:02
cartellini_202511_003_r09_c3.png,13:45
cartellini_202511_003_r09_c4.png,18:12
cartellini_202511_003_r10_c1.png,06:45
cartellini_202511_003_r10_c2.png,12:05
cartellini_202511_003_r10_c3.png,13:48
cartellini_202511_003_r10_c4.png,18:01
cartellini_202511_003_r11_c1.png,06:42
cartellini_202511_003_r11_c2.png,12:09
